NAME,ZIP,LATITUDE,LONGITUDE
STATION B (CENTURY),90002,33.94797761,-118.2549111
DELANO,95626,38.71017918,-121.4628122
RCLM. DIST 1500,95645,38.7848114,-121.6552251
HIGHLINE,95963,39.7619369,-122.1976093
GOLDEN VALLEY,93206,35.40593829,-119.3369432
UNKNOWN304088,92283,32.75289439,-114.5954871
LARDER,90810,33.79626345,-118.2157522
RISER304097,95670,38.581875,-121.27522
MONROVIA,91016,34.14301761,-118.0028102
PARKER,95355,37.66826634,-120.9173257
HEBER GEOTHERMAL,92249,32.71443577,-115.5174817
SOLAR,93461,35.38225486,-120.0598999
DEADEND304108,92821,33.939057,-117.915993
MONTEREY,93940,36.59987185,-121.8905311
SUTTER,95993,39.0525011,-121.6919401
WABASH,92105,32.73006298,-117.1109721
ANTELOPE,93536,34.68641115,-118.2986931
SEABRIGHT,90802,33.77250826,-118.2035442
UNKNOWN304129,91201,34.16269287,-118.2842193
UNKNOWN304136,95661,38.7283945,-121.2698653
HALLDALE,90501,33.84773309,-118.3034261
UNKNOWN304141,93523,34.98390462,-117.8911545
HICKS,95124,37.23371427,-121.9010142
UNKNOWN304146,92201,33.72590916,-116.2543171
MIDSET,93224,35.19339002,-119.5823841
TEAM,92683,33.74496596,-117.9998963
VAPOR,90503,33.8481595,-118.3300388
ASH,92027,33.13659688,-117.0703178
CALPELLA,95482,39.19715086,-123.1927225
SOQUEL,91709,33.96398978,-117.6954648
UNKNOWN304156,93207,35.84792139,-119.0709329
JESSUP,96007,40.46175716,-122.3277823
UNKNOWN304163,95240,38.15485391,-121.1784497
BIG CREEK 2,93664,37.20017509,-119.306929
GOAL LINE,92025,33.11836955,-117.098526
KEMPSTER,92335,34.07677766,-117.4346332
BARREN RIDGE,93519,35.23692531,-118.0551268
EL CERRITO STA G,94530,37.91644178,-122.3022612
GOLDFIELD,92283,33.05350502,-114.9841373
LINDE,92335,34.06666249,-117.5218524
UNKNOWN304190,93219,35.89800168,-119.4451896
TRES VIAS,95965,39.48675595,-121.6880913
DUNHILL,92121,32.9015278,-117.2299685
PLAZAVIEW,92506,33.95753116,-117.3920091
HUSTON,92325,34.2427906,-117.2854801
CHENEY,93640,36.63274538,-120.5321539
UNKNOWN304206,94565,38.01661563,-121.8616146
UNKNOWN304213,95864,38.59444495,-121.3652055
WHITE ROCK-FOLSOM,95670,38.58611399,-121.307722
STATION S (VAN NUYS),91401,34.17159132,-118.42312
TORTILLA,92311,34.86319211,-117.030916
CAL-CEDAR,95203,37.94482928,-121.31058
HAMILTON BRANCH,96137,40.26930561,-121.0881321
BURNEY FOREST POWER,96013,40.87797394,-121.7150796
LAUREL,93274,36.24005045,-119.4753257
UNKNOWN304237,92233,33.19129178,-115.5450249
FAIRMONT,94530,37.90224278,-122.2966443
DUCTILE,91731,34.08157327,-118.0419053
FIBERBOARD,94509,38.01601001,-121.773906
UNKNOWN304243,95677,38.79882399,-121.2213505
UC DAVIS,95620,38.52892293,-121.751907
MIRAGE,92276,33.81844345,-116.3697227
POE,95965,39.72367006,-121.4700034
WESTPAC,93243,34.81948214,-118.7509993
PLACERVILLE,95667,38.73087524,-120.7835972
JEFFERSON,94062,37.45769484,-122.2863489
UNKNOWN304269,95670,38.63138288,-121.2222644
UNKNOWN304275,93035,34.18855711,-119.2245994
ORTEGA,93013,34.41835924,-119.5868001
CHANNEL ISLAND,93035,34.18177456,-119.2221543
BARTON,93727,36.76426112,-119.7347869
UNKNOWN304294,95971,39.93402653,-120.9017022
TRIMBLE,95131,37.38191406,-121.9271107
OCEANO,93420,35.10152776,-120.5811507
BRIGHTON,95826,38.54821672,-121.4078353
UNKNOWN304307,91335,34.19343987,-118.5189873
COTTONWOOD CREEK,93545,36.44397379,-118.0450644
SCHINDLER,93234,36.40207597,-120.1385628
UNKNOWN304313,93953,36.59011744,-121.9442783
UNKNOWN304315,93109,34.40415306,-119.7265524
UNKNOWN304321,96116,41.23043889,-120.5053158
KNIGHTS LANDING,95645,38.80929123,-121.745083
RIO VISTA,94571,38.16007976,-121.6964846
PIT 4,96065,40.98709987,-121.8493488
SHROUD,93627,36.53104145,-120.104537
DELTA PUMPS,94514,37.80060263,-121.621121
ARCATA,95521,40.86704598,-124.0882639
VISTA,92313,34.04143737,-117.3192835
TIDELANDS,90802,33.76479093,-118.207868
UNKNOWN304341,93950,36.61739063,-121.9190334
GOLDMINE,92283,33.04698659,-114.8841976
TULUCAY,94558,38.24787312,-122.2679463
LAURELES,93924,36.47769919,-121.7272603
HOWARD,90047,33.92258139,-118.3072123
GEARY,94523,37.92658835,-122.0749381
RANCHO CARMEL,92128,32.99369174,-117.0777696
CACHE SLOUGH,95620,38.29637552,-121.7481759
SANTA ANA,95023,36.86254075,-121.3638819
SAMPSON,92113,32.694374,-117.142437
LEIDESDORFF-COLOMA,95630,38.68249461,-121.1714672
REDUCTION,91739,34.10091667,-117.5305118
VERDE,92250,32.69941029,-115.2831647
COTTONWOOD,96022,40.39771115,-122.2648802
OAKDALE,95355,37.66751231,-120.9582347
MILLBRAE,94030,37.60582641,-122.3915879
UNKNOWN304383,93501,35.03863069,-118.2929075
UNKNOWN304385,93501,35.04603707,-118.2808688
MECCA,92274,33.5868386,-116.0883137
VALLEY,92243,32.75928862,-115.5340603
MILITARY,92310,35.26251981,-116.7022819
MELONES,95222,37.94450442,-120.5363985
UNKNOWN304399,93560,34.84898849,-118.3696981
MELROSE,92083,33.20645013,-117.2529174
HURLEY,95825,38.58728589,-121.4179964
SCRIPPS,92131,32.91110409,-117.1126508
LINDEN,95236,38.01699856,-121.0958317
ANATOLIA,95742,38.54592985,-121.2404212
KINGS RIVER,93664,36.88824261,-119.159537
UNKNOWN304411,93251,35.28116869,-119.4728853
SUTTER-MARSHALL,95670,38.63532867,-121.259506
GEORGE AFB,92394,34.58002098,-117.3694234
COYGEN,92657,33.61318443,-117.821936
NEWCOMB,92586,33.68724224,-117.2072135
RIO BRAVO POSO,93308,35.57651194,-119.0065325
ULTRA POWER,93308,35.54776066,-119.0754956
MORGAN,93514,37.3597598,-118.7019702
DEADEND304422,92705,33.715268,-117.84464
LAWRENCE,94089,37.39716286,-122.0102119
ARCO WESTERN ENERGY,93276,35.28258499,-119.3097379
SPRING GAP,95346,38.18657777,-120.1119768
RIO LINDA,95673,38.69038069,-121.4564674
UNKNOWN304432,94514,37.81624969,-121.5848033
THERMAL,92274,33.63867666,-116.136288
MOORPARK,93021,34.28085446,-118.9031741
DIXIELAND,92274,32.79374677,-115.7784178
HOLGATE,93523,35.01413443,-117.7040776
CENTURY,92324,34.06008941,-117.3065847
NORTH MUROC,93523,35.01361643,-117.8813732
CARQUINEZ,94590,38.09093074,-122.2485347
POWER INN-ELDER CREEK,95828,38.50887745,-121.4097302
HARBORGEN,90813,33.77886592,-118.2273228
BLYTHE WALC,92225,33.61137904,-114.6803444
GISLER,92626,33.68727609,-117.9128622
ELVERTA,95626,38.713753,-121.4786365
HIGHWAY JUNCTION 1,94503,38.166748,-122.253652
UNKNOWN304463,90723,33.90006895,-118.1515338
CYPRESS-MANZANITA,95608,38.63935526,-121.3288348
RICE,95970,39.40272108,-122.0132787
US WIND POWER,94514,37.79146482,-121.7277525
DAIRYLAND,93610,37.05489655,-120.3167696
KINGS,95821,38.61323693,-121.3807317
HYATT,95966,39.53284197,-121.4862438
CHATHAM,93291,36.41447494,-119.2964931
UNKNOWN304486,96028,40.98974743,-121.4967751
OAKLAND C,94607,37.79791977,-122.2820704
OAKDALE,95361,37.73489704,-120.8449068
COMPTON,90220,33.89740442,-118.2247717
EDINGER,92707,33.72686811,-117.8685604
MILL ST,96093,40.72322067,-122.9385976
CASTLE AFB,95301,37.36137094,-120.5627904
SAXON CREEK,95345,37.59365975,-119.9858987
EAST COUNTY,91934,32.6272724,-116.1178761
OLIVEHURST,95961,39.09207526,-121.5430593
MONTPELLIER,95316,37.55146379,-120.7713291
EAST REDDING,96003,40.56998634,-122.3142033
RITEAID,93536,34.72093336,-118.1788462
RCLM. DIST 1001,95659,38.79023567,-121.5977026
AMADOR,91731,34.0719256,-118.0259446
MIRA VISTA,94805,37.93853813,-122.3246809
HARVARD,92365,34.95747888,-116.6532148
LAMONT,93307,35.29687891,-118.86144
SOLEDAD,93960,36.42976311,-121.3325125
BUCK,92225,33.61609791,-114.6846311
SANDLOT,92347,34.99708326,-117.3031575
MONOLITH,93561,35.12371567,-118.3797406
UNKNOWN304563,93923,36.56082732,-121.9196583
UNKNOWN304567,93234,36.1301655,-120.1381059
SAN LUIS REY,92054,33.21141329,-117.3344571
UNKNOWN304580,92258,33.93160778,-116.5690136
MARIPOSA,95354,37.62721896,-120.9349293
WESTMORLAND,92281,33.03809857,-115.6189773
WINTUN,96003,40.5927701,-122.3696554
EASTERN-EL CAMINO,95864,38.60679698,-121.3640586
LODI STIG,95242,38.08778924,-121.388319
BOSWELL DAIRY AVE,93212,36.06877892,-119.5716402
UNKNOWN304600,92274,33.11918334,-116.0104809
BARTOLO,90660,34.0018584,-118.0782498
RISER304602,92806,33.85388744,-117.8765408
WINTERHAVEN,92283,32.7388723,-114.6334982
TULE,93265,36.13580342,-118.7890126
LAYFAIR,91768,34.08994999,-117.7697311
MARION,90630,33.8176656,-118.0271983
HARD ROCK,95661,38.75261008,-121.2510397
SANTA ROSA,95354,37.63492167,-120.979524
COBB CREEK,95441,38.80538037,-122.7838068
LENNOX,90304,33.94222964,-118.3473807
SALADO,95363,37.42190248,-121.147546
LEPRINO FOODS,93245,36.30035056,-119.8122897
OLETA,95669,38.48072221,-120.844969
CEDARVILLE,96104,41.53152216,-120.1819569
SVP,95134,37.42568791,-121.9336504
OPTICAL COATING LAB,95407,38.41866005,-122.7475854
RISER304644,94541,37.67205937,-122.0881579
UNKNOWN304645,91759,34.26413503,-117.6097181
MC MULLIN,93706,36.59340788,-119.9886929
UNKNOWN304650,90638,33.917235,-117.9854228
COVELO,95428,39.78616739,-123.2486129
DOMHILL,90220,33.86247998,-118.2230015
UNKNOWN304663,92231,32.67540562,-115.3730499
HENRIETTA,93245,36.24213087,-119.9028224
UNKNOWN304670,96003,40.61909045,-122.3221127
KELLY,93225,35.02053716,-119.0627697
COACHELLA CITY,92236,33.6765926,-116.1724212
STANDARD OIL 5,94801,37.94540701,-122.381033
SEGS 5,93555,35.01903867,-117.5555826
FULTON,95821,38.61274886,-121.3997978
BEAR CITY,92314,34.26538392,-116.8496005
HATHAWAY,90815,33.79100418,-118.1420784
NAOMI,90001,33.97556689,-118.2480361
PENTLAND,93311,35.0831191,-119.2967998
LAKEVILLE,94954,38.25090716,-122.5812294
RISER304695,91770,34.03453089,-118.0760808
POTRERO,94107,37.75745339,-122.3865173
TRINITY DAM,96052,40.79729093,-122.76234
ALMADEN,95118,37.26006819,-121.8899332
U.S. GYPSUM,92274,32.79083312,-115.8494353
SYCAMORE COGEN,93308,35.45407201,-119.0027672
TORREY,93015,34.38787331,-118.7963316
REINWAY,95386,37.64673437,-120.7734942
LITTLE ROCK,93591,34.61632318,-117.9689573
SIERRA PACIFIC INDUSTRIES BFP,96013,40.8829412,-121.7034909
KYOCERA,92123,32.81976787,-117.1403483
UNKNOWN304730,93501,35.09906383,-118.3345494
REDONDO,90277,33.84826905,-118.3879624
HYAMPOM,96046,40.63739009,-123.4892445
UNKNOWN304733,92801,33.859435,-117.911531
UNKNOWN304735,93252,35.09714565,-119.4294255
RISER304738,92831,33.889024,-117.889905
WEST SACRAMENTO,95605,38.58949795,-121.5449321
ROADWAY,92301,34.57617027,-117.4132184
PENNGROVE,94928,38.31550736,-122.6811275
RISER304759,92867,33.808843,-117.844286
UNKNOWN304762,92861,33.813901,-117.822284
CONTRA COSTA,94509,37.9994251,-121.7816663
POINT ARENA,95468,38.91231246,-123.6799025
FIG GARDEN,93711,36.82182409,-119.8587935
MARSHALL,92253,33.68201912,-116.2942929
RAILROAD,91748,33.99706193,-117.88776
ELY,90620,33.85091522,-118.0278629
COSO 1-3,93555,36.03675639,-117.797835
CARSON ICE COGEN,95758,38.44541659,-121.4618321
ATWOOD,92870,33.88028671,-117.83205
FOREST HOME,92339,34.08755981,-116.9206244
RIVER ROCK,93730,36.90284465,-119.773855
CANNON,92008,33.13741903,-117.3327687
STAFFORD JUNCTION,94947,38.121442,-122.630051
RAVENDALE,91775,34.12173324,-118.081174
GRAPEVINE,93243,34.91862445,-118.9261615
KINETIC,90058,34.00326263,-118.2325784
SEMITROPIC,93280,35.60079937,-119.4375746
CORONA,92880,33.88440474,-117.5720649
ALMOND-ELM,95662,38.69356757,-121.2392314
RUSSELL,94702,37.85449232,-122.2797042
SANTA YNEZ SWITCH,93427,34.64795321,-120.1849085
POMERADO,92064,32.94131718,-117.0328014
STOCKTON A,95203,37.94728859,-121.288972
UNKNOWN304845,93637,36.9238432,-120.106988
SOLEMINT,91351,34.45183256,-118.4226024
NORTH SHORE,92254,33.52323161,-115.9216194
MORRO HILL,92057,33.25219757,-117.3003041
ALHAMBRA,91801,34.09124336,-118.1490882
PASTORIA,93560,34.93534855,-118.8429363
SAN JACINTO,92583,33.78336442,-116.9593811
RIO OSO,95674,38.93519967,-121.4667925
UNKNOWN304868,92324,34.05586207,-117.3192857
UNKNOWN304869,92801,33.859476,-117.906951
FURNACE,92335,34.08383419,-117.492723
UNKNOWN304873,93940,36.5941729,-121.8666831
COUNTRY CLUB,95211,37.97923466,-121.3163833
TROPICO,91205,34.13430393,-118.2513752
UNKNOWN304887,93640,36.72030481,-120.4301223
DILLARD-WILTON,95693,38.40197253,-121.2569747
PEREZ,96015,41.63314275,-121.2265434
GREEN RIDGE SERVICES,94551,37.76124748,-121.6908124
SHAFTER,93263,35.51394301,-119.3175207
UNKNOWN304896,92282,33.95137007,-116.665389
FENTON,92126,32.8949561,-117.1563515
UNKNOWN304899,92220,33.92120103,-116.876029
HOYT,91733,34.05212174,-118.0488658
UNKNOWN304912,93224,35.184041,-119.571391
CAPCO MADERA,93622,36.83607573,-120.4496008
ROCKAIR,93550,34.61037148,-118.0732272
SECOND IMPERIAL GEOTHERMAL,92243,32.76721142,-115.5383412
RETA,95388,37.4543949,-120.4900419
UNKNOWN304926,96035,40.069795,-122.233408
UNKNOWN304929,93308,35.45468285,-118.9920264
WOODBRIDGE,95220,38.15261186,-121.2454644
CERTAINTEED,93610,37.0932125,-120.2286739
BROWNING,93250,35.70371517,-119.2044796
ALBATROSS,95815,38.61274376,-121.4221895
SAN LEANDRO U,94578,37.7105722,-122.1486701
ROBERTSON,95203,37.94340736,-121.3298831
SOUTH BAY,91910,32.61572,-117.09536
POPLAR-ANTELOPE,95621,38.70548476,-121.2994621
UNKNOWN304962,92240,33.90732374,-116.5798722
ROEDING,95307,37.58700035,-120.9357312
SIERRA PACIFIC LUMBER,95521,40.86321927,-124.1561448
HAMMONDS,93622,36.72013844,-120.6033763
BARD,92283,32.78157185,-114.5746014
MOMMOTH PACIFIC 1,93546,37.64554331,-118.9146639
OIL FIELDS,93450,35.95650677,-120.8511831
UNKNOWN304977,93725,36.7005876,-119.7545089
UCSD,92037,32.88354517,-117.2224659
RED MOUNTAIN,92028,33.39466555,-117.189288
TRAVIS AIR FORCE BASE,94535,38.271528,-121.933431
CASCADE,96003,40.65235437,-122.3342917
SANTA MARIA,93458,34.9503604,-120.4442511
ZOND WIND,94550,37.74310242,-121.6587675
CAL CITY,93505,35.14260941,-117.9687122
LOYOLA,94024,37.36107586,-122.0997762
UNKNOWN305019,96130,40.41238176,-120.6609871
WESTLANDS 18RA,93210,36.35679532,-120.251217
UNKNOWN305021,90049,34.07182967,-118.4673369
ARCADE,95815,38.62483901,-121.4471189
UNKNOWN305025,93307,35.10731552,-118.9578338
EMBARCADERO,94105,37.78750371,-122.3933321
UNKNOWN305031,92243,32.78142617,-115.5094694
HOLIDAY,92262,33.84557401,-116.5459331
RISER305039,92627,33.652421,-117.944279
DEEPWATER,95691,38.55154735,-121.5599752
CLOVERDALE,95425,38.79712201,-123.0102504
COSO 4-6,93555,36.01841744,-117.7916241
OLEMA,94946,38.04217183,-122.7864443
WEST POINT,95666,38.42100945,-120.549731
UNKNOWN305050,94107,37.75636068,-122.3866288
HOMART,92408,34.07484997,-117.2917993
SCHULTZ,90280,33.95344768,-118.1774645
UNKNOWN305056,92315,34.2526904,-116.891418
CAMDEN,92707,33.71315355,-117.8836892
PHARMACY,91320,34.19287641,-118.9195154
BUCKS CREEK,95984,39.98640729,-121.2839012
HAYPRESS MIDDLE,96124,39.56556402,-120.5816252
VIEJO,93940,36.578366,-121.9084757
PITCHGEN,91384,34.46360704,-118.5941667
BASTA,92833,33.86943701,-117.9596957
TOSCO BYRON PUMPING,94514,37.78290479,-121.6317429
GOLETA,93117,34.46920287,-119.8844193
VEDDER,93308,35.59266492,-118.9590083
GEYSERVILLE,95441,38.70979351,-122.9080062
VICTORIA,90278,33.85882433,-118.3741788
UNKNOWN305086,92823,33.92251983,-117.847292
RISER305089,91766,34.03589996,-117.7630501
GOLDTREE,93405,35.31995827,-120.6931645
FOREST GLEN,95552,40.37834217,-123.3389116
SUNRISE CENTER,95628,38.66461409,-121.2491942
TAP305105,93501,35.05294307,-118.3103609
GEYSERS TAP 6,95441,38.77865367,-122.7656616
TAP305114,93117,34.43025907,-119.8718891
TAP305115,90604,33.92690512,-118.0120856
IBM COTTLE TAP,95123,37.2444873,-121.7955987
TAP305120,93727,36.74879236,-119.700345
TAP305122,93226,35.72129626,-118.6954206
TAP305123,95562,40.495376,-124.098954
CASTRO VALLEY TAP,94552,37.69330171,-122.0427455
ATWATER TAP,95301,37.33122811,-120.6326204
SS3144 TAP,90065,34.1210133,-118.2264235
TAP305132,95401,38.48136401,-122.8513532
TAP305133,90280,33.94867468,-118.2250175
IBM BAILEY TAP,95013,37.21464596,-121.7632938
TAP305138,95642,38.331442,-120.673783
TAP305140,95815,38.60256761,-121.4333118
TAP305142,95825,38.588718,-121.406119
GEYSERS TAP  9,95441,38.7778403,-122.7524034
TAP305144,95624,38.50606919,-121.2422695
TAP305145,93277,36.29822141,-119.3672361
DEEPWATER TAP,95605,38.58316496,-121.5644342
TAP305147,90670,33.95472196,-118.0675439
TAP305149,93251,35.44122402,-119.6427821
TAP305151,95020,36.99859436,-121.5373208
TAP305152,93313,35.05998345,-119.0647555
TAP305153,92807,33.864328,-117.775459
TAP305158,93230,36.4048458,-119.6370407
IMHOFF TAP 2,94520,38.01777946,-122.0673017
VINEYARD TAP,94566,37.66907483,-121.8541103
TAP305162,95826,38.54737652,-121.3916303
TAP305164,95630,38.683682,-121.139171
MILLBRAE TAP,94019,37.59271625,-122.4167065
TAP305168,93960,36.466661,-121.39165
TAP305169,93908,36.63004427,-121.5398922
TAP305170,95827,38.55872161,-121.3229942
KASSON TAP 1,95304,37.75277033,-121.3516496
TAP305172,94534,38.221808,-122.157239
TAP305174,95610,38.679168,-121.26239
TAP305177,95341,37.185546,-120.434108
TAP305179,95134,37.43177863,-121.9629053
TAP305181,95621,38.708992,-121.308813
TAP305182,95965,39.65458077,-121.635987
TAP305185,95204,37.98962876,-121.2857083
TAP305189,93033,34.15449399,-119.118191
GEYSERS TAP 3,95461,38.75616762,-122.7243224
TAP305200,93908,36.61296436,-121.5681886
UNITED COGEN TAP,94066,37.63829539,-122.406318
WALNUT-ENGLE TAP,95608,38.63165682,-121.3368495
TAP305206,90745,33.79805417,-118.2831436
GRANITE HILLS TAP,92019,32.790695,-116.893175
TAP305209,92314,34.26510015,-116.8149259
TAP305211,95134,37.43748203,-121.9549652
TAP305212,93060,34.3171786,-119.1386827
SAN ANDREAS TAP,94019,37.59909233,-122.4240369
TAP305214,90040,33.99386072,-118.1532133
TAP305215,96143,39.24336911,-120.0303496
TAP305218,95965,39.48672178,-121.6885409
ALBATROSS TAP,95821,38.610725,-121.415084
TAP305222,92675,33.5141336,-117.6686477
TAP305224,95823,38.46294199,-121.4464471
TAP305227,93249,35.78923287,-119.9153606
TAP305230,95345,37.58547188,-120.0024215
TAP305231,92780,33.73258393,-117.8274907
TAP305235,95823,38.44361993,-121.457997
LOCKHEED 1 TAP,94089,37.41725932,-122.0051731
TAP305237,94585,38.23184589,-121.8644312
TAP305238,93516,35.009478,-117.555537
TAP305239,92399,34.02980388,-117.11192
TAP305240,91710,33.98976758,-117.6888896
BOLLMAN TAP 2,94520,38.0306935,-122.0337544
TAP305242,95448,38.75432639,-122.7544912
TAP305244,93551,34.55828523,-118.1811308
TAP305249,95023,37.0683881,-121.215659
TAP305250,92233,33.156833,-115.64029
TAP305253,95757,38.323775,-121.444827
TAP305254,93640,36.72018989,-120.3873481
TAP305255,95828,38.51048179,-121.3908734
TAP305256,95242,38.11247381,-121.370713
TAP305275,95350,37.689242,-121.012759
TAP305276,95608,38.6479525,-121.3368352
PORT COSTA BRICK TAP,94553,38.021451,-122.166174
TAP305280,95971,39.935217,-120.915238
TAP305287,91752,34.01878568,-117.5580893
TAP305290,95823,38.50643678,-121.4647019
TAP305296,95570,41.08035132,-124.1129818
TAP305297,95823,38.48256764,-121.4530023
TAP305299,95351,37.65309074,-121.0186051
TAP305302,94523,37.92641112,-122.0736115
WARNE TAP,93243,34.70473556,-118.7411479
TAP305306,92350,34.048515,-117.261318
TAP305309,92260,33.75778659,-116.3738515
TAP305314,95621,38.680949,-121.317984
TAP305315,96080,40.18640917,-122.2469965
TAP305316,93251,35.423771,-119.687006
TAP305323,93940,36.59959074,-121.8925039
TAP305325,93631,36.53872298,-119.5809222
TAP305329,95678,38.79504244,-121.3040785
DOMTAR #2 TAP,94577,37.71000798,-122.1787489
TAP305337,95242,38.077617,-121.287575
WATERSHED TAP,94062,37.4853725,-122.3143006
TAP305340,92277,34.14967617,-116.1714715
TAP305342,92707,33.71605239,-117.8851719
TAP305343,95820,38.532027,-121.422312
TAP305351,95987,39.14486914,-122.132805
WRIGHT TAP,95821,38.625389,-121.405985
TAP305355,95620,38.463846,-121.656694
TAP305356,95210,37.99344298,-121.2870478
TAP305357,93534,34.64590163,-118.1478774
TAP305359,95608,38.59521309,-121.345789
TAP305360,94565,38.01406621,-121.8754576
TAP305364,93021,34.27280381,-118.9331412
STOCKTON A TAP,95206,37.90888808,-121.3093354
HILLTOP TAP,96101,41.53881241,-120.6320127
TAP305372,91901,32.7696584,-116.6973538
TAP305374,95966,39.49187728,-121.5397571
TAP305375,92833,33.85903927,-117.9679047
TAP305376,95742,38.60317185,-121.178714
DEEPWATER TAP,95605,38.58337995,-121.5648229
ROSSMOOR TAP 1,94595,37.85579065,-122.076035
TAP305384,95624,38.50175095,-121.2232536
TAP305388,93610,37.105938,-120.233418
TAP305391,95776,38.74906676,-121.6925761
TAP305393,95212,38.03705187,-121.278967
